_Id,_CreationDate,_DisplayName,_LastAccessDate,_Reputation,_UpVotes,_Views
10784685,2018-12-13T07:24:03.623,Vinh,2019-08-30T11:53:21.267,1,0,0
10785359,2018-12-13T10:08:04.387,Samir,2018-12-14T16:01:12.753,1,0,0
10785810,2018-12-13T11:39:38.450,Jonathan Everett,2019-08-20T22:01:19.820,1,0,0
10787772,2018-12-13T19:33:39.397,Wrenn,2019-01-17T19:05:31.230,1,0,0
10788982,2018-12-14T03:33:02.780,n00b n00b,2019-07-01T09:53:13.653,1,0,0
10790613,2018-12-14T11:32:17.810,Matt White,2018-12-23T13:57:54.787,1,0,0
10790726,2018-12-14T12:04:27.283,Adriel García Díaz,2019-01-11T13:16:12.123,1,0,0
10790835,2018-12-14T12:34:14.323,temp user,2019-01-18T19:48:40.113,6,0,1
10790884,2018-12-14T12:49:18.273,Anoop M R,2019-05-11T04:26:13.230,6,0,1
10793143,2018-12-15T00:08:10.490,Joshua Roesslein,2019-04-25T18:20:30.570,1,0,0
10793876,2018-12-15T07:34:14.987,zain aabideen,2019-03-08T08:43:32.813,1,0,0
10793966,2018-12-15T08:25:02.893,KRS75,2019-03-10T11:03:11.773,1,0,0
10794116,2018-12-15T09:28:46.500,Brendan Weinstein,2018-12-15T09:28:46.500,1,0,0
10794989,2018-12-15T15:29:53.257,Y.Lance,2019-05-12T07:37:32.313,1,0,0
10795445,2018-12-15T18:14:48.440,Роман Чеботаев,2019-01-26T19:00:52.773,1,0,0
10797811,2018-12-16T15:12:48.853,Suràsak Wichakh,2018-12-16T15:12:48.853,1,0,0
10799801,2018-12-17T06:26:49.073,oaooao,2019-08-30T01:36:42.167,1,0,0
10800196,2018-12-17T08:10:11.863,Lin QingYuan,2019-01-08T05:52:09.177,1,0,0
10800909,2018-12-17T11:11:03.617,workgloves,2019-01-05T10:17:30.960,1,0,0
10801198,2018-12-17T12:25:26.383,Sara Adwan,2019-03-26T03:54:34.570,1,0,0
10801542,2018-12-17T13:55:25.003,Lis Gomez,2018-12-17T13:55:25.003,1,0,0
10802681,2018-12-17T18:11:01.397,Chad Miller,2019-07-30T18:14:25.963,1,0,0
10802885,2018-12-17T19:09:25.117,Ramjeet Yadav,2018-12-17T19:09:25.117,1,0,0
10803336,2018-12-17T21:50:19.447,Hip0,2019-01-29T19:59:13.553,1,0,0
10803560,2018-12-17T23:23:30.457,加藤彩那,2019-06-03T12:01:19.647,1,0,0
10804161,2018-12-18T03:53:20.033,adnan shaukat,2019-08-31T11:52:44.613,1,0,3
10805334,2018-12-18T09:35:56.003,Upsimus,2019-01-11T10:23:47.260,1,0,0
10806956,2018-12-18T15:36:27.440,GGlass,2019-08-25T14:58:16.133,8,0,1
10807207,2018-12-18T16:32:11.793,Gorhk Wastlander,2018-12-26T14:43:10.217,1,0,0
10808415,2018-12-18T22:20:07.680,dasarpita1,2018-12-20T22:18:21.567,1,0,0
10808589,2018-12-18T23:40:29.160,Carmen Castanon,2018-12-18T23:40:29.160,1,0,0
10809425,2018-12-19T05:59:35.890,Gajraj Singh Bhagod,2018-12-19T05:59:35.890,1,0,0
10810250,2018-12-19T09:36:29.767,Bzz21,2019-01-07T10:30:42.467,16,1,16
10810876,2018-12-19T11:57:21.800,Isabel Machuca Fernández,2019-02-20T11:40:05.917,1,0,1
10811429,2018-12-19T14:02:46.423,Pierre,2019-03-19T15:43:28.833,1,0,0
10813751,2018-12-20T02:29:11.020,Johnny Diablo Žūklė,2018-12-20T02:29:11.020,1,0,0
10817008,2018-12-20T17:36:35.577,Graham Murphy,2018-12-20T17:36:35.577,1,0,0
10817824,2018-12-20T22:22:35.043,whynot,2019-06-14T06:51:31.560,1,0,0
10818846,2018-12-21T06:15:53.997,Venkata Suresh,2018-12-21T06:15:53.997,11,0,0
10821084,2018-12-21T16:35:58.717,bhushan newaskar,2019-02-16T16:45:55.870,1,0,1
10821138,2018-12-21T16:51:19.210,Tracie Ann Carmell Jones,2018-12-21T16:51:19.210,1,0,1
10823252,2018-12-22T11:50:56.400,madiha tariq,2019-04-03T06:19:15.433,1,0,0
10823706,2018-12-22T15:07:44.493,Joel Dorrington,2019-04-07T13:45:12.460,1,0,0
10823958,2018-12-22T16:58:06.360,Matt-S-Elliott,2019-08-06T18:44:23.530,1,0,0
10824346,2018-12-22T20:07:12.143,ENDMYLIFE MOMILOVEYOU,2019-06-28T17:40:24.237,3,0,4
10826418,2018-12-23T15:56:52.707,CodeChief,2018-12-29T14:40:03.007,41,0,3
10827784,2018-12-24T04:21:41.337,duggempudi sambasivareddy,2019-02-10T11:24:19.723,1,0,0
10828415,2018-12-24T08:39:00.187,Marty lei,2018-12-24T08:39:00.187,1,0,0
10829768,2018-12-24T16:56:57.680,Paritosh Varma,2018-12-24T18:39:08.677,1,0,0
10829922,2018-12-24T18:00:46.843,Delunado,2019-06-29T16:29:31.453,11,0,5
10830366,2018-12-24T22:16:13.473,mohammad.shahab,2019-02-03T21:57:15.370,1,0,0
10832439,2018-12-25T16:15:50.380,Prokhor Orlov,2019-08-23T13:33:44.133,46,0,10
10833512,2018-12-26T02:53:53.967,chao jiang,2018-12-26T07:14:10.987,1,0,3
10833676,2018-12-26T04:30:54.203,user705179,2019-02-24T12:08:53.810,23,1,0
10836020,2018-12-26T17:03:43.617,Sabin Dahal,2018-12-26T17:03:43.617,1,0,0
10836389,2018-12-26T19:14:33.103,Sam Dose,2019-01-25T17:50:07.663,8,0,0
10836476,2018-12-26T19:54:29.387,edward pride,2018-12-26T19:54:29.387,1,0,0
10837029,2018-12-27T00:52:30.737,xuongchuyensi,2018-12-27T00:52:30.737,1,0,0
10837118,2018-12-27T01:50:49.410,funtasia233,2019-05-11T10:25:46.763,1,0,0
10837256,2018-12-27T02:57:45.123,ttakeo,2019-02-15T12:30:56.970,1,0,2
10838046,2018-12-27T07:54:59.357,Kevin Manning,2019-08-30T02:31:44.400,1,0,0
10838555,2018-12-27T10:12:01.310,etienne,2019-07-12T19:50:58.463,1,0,0
10839026,2018-12-27T12:16:07.523,Pieter V.,2019-04-01T12:40:57.750,1,0,0
10839228,2018-12-27T13:13:46.633,Yogenthiran Velu,2019-06-15T11:31:22.150,1,0,0
10839864,2018-12-27T16:17:31.423,David James Viray,2019-08-27T07:30:39.120,1,0,0
10840163,2018-12-27T17:49:59.027,lone_gunman,2018-12-27T17:49:59.027,1,0,0
10840690,2018-12-27T20:59:28.873,João Pedro Nogueira Terra,2018-12-27T20:59:28.873,1,0,0
10840826,2018-12-27T22:09:19.650,Bryan Brouder,2019-07-19T14:48:31.277,1,0,1
10841410,2018-12-28T03:20:49.073,Zhao Ran,2019-01-14T09:14:43.873,1,0,0
10842897,2018-12-28T12:00:25.850,Creemy codes,2019-01-02T19:45:09.163,1,0,0
10843522,2018-12-28T15:12:18.107,Akshay Patil,2019-08-20T10:40:22.113,1,0,0
10843835,2018-12-28T16:44:26.210,Wai Yan,2019-02-10T12:26:57.270,1,0,0
10844229,2018-12-28T18:56:28.140,M Omair,2018-12-28T18:56:28.140,1,0,0
10844491,2018-12-28T20:54:04.937,Max,2019-05-29T23:08:08.200,1,0,0
10845901,2018-12-29T09:34:21.680,Edwin Lima,2018-12-29T09:34:21.680,1,0,0
10847711,2018-12-29T22:48:18.053,Ofi,2019-06-12T04:43:14.227,1,0,0
10848361,2018-12-30T07:14:35.973,Abhinav Raj,2019-01-25T15:51:39.730,1,0,0
10851815,2018-12-31T11:55:49.817,akhil mohandas,2019-04-18T07:15:01.273,1,0,0
10852797,2018-12-31T19:25:15.847,Lisa,2018-12-31T22:34:52.507,1,0,0
10852946,2018-12-31T20:42:03.590,Andrei Moldoveanu,2019-08-13T19:37:23.093,1,0,1
10853442,2019-01-01T03:50:27.197,RajeshKumar B,2019-01-11T03:56:00.480,1,0,1
10854321,2019-01-01T12:37:51.910,Arthur Rozenberg,2019-03-21T05:06:02.067,1,0,0
10854490,2019-01-01T14:02:51.690,rajsh_956,2019-05-29T15:04:18.857,1,0,0
10855261,2019-01-01T19:37:57.617,Wahyu Kurniawan,2019-01-01T19:37:57.617,1,0,0
10859574,2019-01-02T20:02:09.333,Children Fun,2019-02-18T13:52:48.537,1,0,2
10860424,2019-01-03T01:50:32.173,Laveganeco,2019-03-26T07:49:38.660,1,0,0
10862650,2019-01-03T12:37:46.793,CoCo,2019-01-03T12:37:46.793,1,0,0
10863110,2019-01-03T14:18:22.703,Bharath V,2019-08-30T09:29:11.377,1,0,0
10863634,2019-01-03T16:15:52.623,Julien Thrun,2019-08-06T09:53:33.403,1,0,0
10864076,2019-01-03T17:58:45.833,Boxbe Reviews,2019-01-03T17:58:45.833,1,0,1
10864425,2019-01-03T19:32:04.683,Oleg K,2019-03-06T21:26:54.357,1,0,0
10864692,2019-01-03T20:53:31.363,dimensionality,2019-01-09T18:07:33.360,1,0,1
10866939,2019-01-04T10:12:52.430,chetti p,2019-02-21T07:05:57.647,1,0,0
10869364,2019-01-04T20:36:28.123,Evelyn Wightman,2019-03-06T14:42:18.587,1,0,0
10869890,2019-01-05T00:25:45.293,bebaty01,2019-07-25T00:08:56.360,1,0,0
10870962,2019-01-05T09:15:35.273,diyora viral,2019-06-24T11:23:28.973,1,0,1
10870993,2019-01-05T09:25:38.870,Thanavich Sriarun,2019-03-21T06:28:53.287,1,0,0
10871107,2019-01-05T10:13:42.217,Abhijeet3101,2019-06-25T14:24:27.850,13,0,8
10871405,2019-01-05T12:04:35.147,Thanh Bui Duc,2019-04-30T07:04:15.297,1,0,0
10871638,2019-01-05T13:19:54.087,danxca,2019-02-06T01:08:31.840,1,0,0
10872539,2019-01-05T18:32:50.043,Joel Valleroy,2019-07-27T17:31:01.087,1,0,0
10873009,2019-01-05T21:38:01.123,tamaran,2019-01-05T21:38:01.123,1,0,0
10873042,2019-01-05T21:54:46.993,Tokay,2019-01-05T22:45:15.830,1,0,1
10873843,2019-01-06T05:39:47.583,SharonKWaymire,2019-01-07T06:21:43.537,1,0,0
10874036,2019-01-06T07:06:13.220,Jason Fanger,2019-03-25T00:22:04.053,1,0,3
10874973,2019-01-06T13:13:37.960,Mahdi Shakerirad,2019-03-26T20:27:04.907,1,0,0
10876250,2019-01-06T20:30:45.537,Abdulmalik Alfadhli,2019-01-17T16:06:57.017,1,0,0
10878085,2019-01-07T08:35:24.470,Joachim Viktil,2019-01-09T06:43:06.350,1,0,0
10878674,2019-01-07T10:49:57.323,Siyabonga Ntuli,2019-04-02T12:05:48.420,1,0,0
10878903,2019-01-07T11:47:21.263,Еркебулан Елжан,2019-01-09T06:19:57.383,1,0,0
10879198,2019-01-07T12:58:32.453,Joy,2019-01-22T10:47:21.807,1,0,0
10879758,2019-01-07T14:59:45.093,maksim-ka,2019-02-13T12:35:32.423,1,0,2
10879986,2019-01-07T15:47:37.417,Laura Pickrell,2019-01-10T17:53:38.077,1,0,0
10880763,2019-01-07T18:50:21.757,Jeff Miller,2019-05-23T14:08:22.227,1,0,0
10881397,2019-01-07T22:04:33.350,Chris Martinez,2019-01-07T22:04:33.350,1,0,0
10882531,2019-01-08T05:58:56.017,unclels,2019-05-05T08:54:20.427,1,0,0
10882817,2019-01-08T07:22:24.337,HarshaReddy,2019-04-29T09:48:40.647,6,0,1
10884495,2019-01-08T13:33:54.873,Gokul,2019-05-03T04:39:04.890,1,0,0
10885011,2019-01-08T15:17:57.663,Eric Fortenberry,2019-01-10T14:26:42.243,1,0,0
10886485,2019-01-08T20:50:58.673,Asher,2019-08-22T02:23:53.210,1,0,0
10886676,2019-01-08T21:43:57.240,Marwen Khefacha,2019-08-29T22:17:57.360,1,0,1
10887603,2019-01-09T03:47:28.450,Atul Rajput,2019-04-20T17:11:30.157,1,0,0
10887884,2019-01-09T05:31:34.370,Raviteja Chowdary,2019-02-17T13:55:46.113,1,0,0
10888594,2019-01-09T08:36:15.457,D. B.,2019-08-01T09:41:27.117,16,1,10
10889602,2019-01-09T11:59:30.430,Clara,2019-02-01T14:07:53.933,1,0,0
10894821,2019-01-10T10:54:21.503,Vladimir Peretyatko,2019-03-18T14:27:36.437,1,0,0
10895831,2019-01-10T14:38:01.807,letmejustputthishere,2019-01-10T14:59:06.093,1,0,0
10896572,2019-01-10T17:03:11.643,GstvCns,2019-01-21T15:41:19.113,1,0,0
10896821,2019-01-10T17:58:14.727,Adrián Santos Mena,2019-01-20T08:25:54.940,1,0,0
10897378,2019-01-10T20:22:25.387,Kevin Klein,2019-07-19T12:03:34.883,1,0,0
10897598,2019-01-10T21:29:03.617,sara,2019-05-24T18:15:02.333,3,0,22
10898777,2019-01-11T04:57:43.883,Coulby Thanh-Simon Nguyen,2019-01-14T21:29:27.373,1,0,0
10899646,2019-01-11T09:08:57.243,Omkar M. Otari,2019-03-05T14:55:11.637,1,0,0
10900012,2019-01-11T10:28:21.240,Lirmaynd,2019-01-14T14:43:19.097,1,0,0
10900243,2019-01-11T11:24:55.280,Najath Mohamed,2019-01-29T05:03:26.707,1,0,0
10900827,2019-01-11T13:47:03.903,Der Her,2019-05-09T15:12:02.090,3,0,0
10901448,2019-01-11T16:06:01.277,Haonan  Chi,2019-01-11T16:06:01.277,1,0,0
10902626,2019-01-11T21:23:54.480,Folsom,2019-01-11T21:23:54.480,1,0,0
10903147,2019-01-12T01:33:23.893,Chetan N,2019-02-12T01:02:49.767,1,0,1
10903633,2019-01-12T06:07:48.427,chtw,2019-08-30T10:13:47.103,1,0,0
10905218,2019-01-12T16:04:33.517,Garrison Reid,2019-06-20T01:44:12.483,1,0,0
10907304,2019-01-13T09:02:44.143,Mohamad Bayat,2019-09-01T05:14:08.240,1,0,1
10908112,2019-01-13T14:22:48.737,Raju Patel,2019-08-02T04:56:38.453,1,0,0
10910039,2019-01-14T04:12:50.243,abirabeyourself,2019-01-27T07:05:28.693,1,0,2
10910456,2019-01-14T06:57:39.840,Pavel S.,2019-08-30T10:30:51.243,1,0,0
10911530,2019-01-14T11:28:05.797,Halil Yılmaz ÇİFTCİ,2019-02-07T21:21:14.043,1,0,0
10915098,2019-01-15T04:31:39.030,Mr Hung,2019-06-07T18:27:52.667,1,0,0
10915231,2019-01-15T05:24:07.883,Nidin,2019-03-01T09:21:27.827,1,0,0
10917599,2019-01-15T15:04:39.997,Danny Kirchner,2019-01-15T15:04:39.997,1,0,0
10918451,2019-01-15T18:08:07.147,bcowen12,2019-04-06T14:47:04.533,1,0,0
10919297,2019-01-15T21:53:18.013,Michael Claudio,2019-01-15T21:53:18.013,1,0,0
10923362,2019-01-16T15:47:44.977,FranH,2019-08-30T07:24:41.420,8,0,1
10924280,2019-01-16T19:19:43.127,Senzuke,2019-02-22T08:57:10.827,1,0,0
10925041,2019-01-16T23:02:47.553,redaktor,2019-08-30T20:54:34.660,3,0,2
10925577,2019-01-17T02:44:00.747,Yugal Joshi,2019-08-14T11:10:35.700,1,0,0
10927887,2019-01-17T12:17:23.117,Eric Johnson,2019-02-10T14:52:00.887,1,0,0
10929099,2019-01-17T16:12:27.960,PRANAV JOSHI,2019-02-02T16:10:52.370,1,0,0
10930101,2019-01-17T19:44:25.730,Helen Trejo,2019-08-07T00:32:12.307,1,0,0
10930443,2019-01-17T21:18:10.363,Rory Petty,2019-08-13T14:09:21.740,1,0,1
10930891,2019-01-18T00:13:39.177,Audrey Pierillas,2019-04-23T13:10:24.560,1,0,0
10932697,2019-01-18T09:51:14.183,Rizal Karunia,2019-07-13T08:19:42.120,1,0,0
10932743,2019-01-18T10:00:37.550,kavon,2019-07-15T08:26:41.110,1,0,0
10933544,2019-01-18T13:07:30.343,Amrita Kumari,2019-02-15T08:11:43.957,1,0,0
10933750,2019-01-18T13:50:01.173,f.teimouri,2019-01-18T13:50:01.173,1,0,0
10935901,2019-01-19T00:12:08.577,Jack Sagamaung,2019-01-30T03:14:30.460,1,0,0
10938528,2019-01-19T19:18:51.340,Sarah Sahara,2019-08-07T07:43:41.997,1,0,7
10940837,2019-01-20T14:15:07.147,Director,2019-07-23T19:07:52.387,1,0,2
10941964,2019-01-20T20:55:33.210,defender,2019-02-08T20:39:55.003,1,0,0
10943188,2019-01-21T06:15:10.293,Gary,2019-08-30T13:13:29.287,1,0,0
10944683,2019-01-21T12:08:24.760,M Mussadaq Junaid,2019-02-11T12:10:15.787,1,0,0
10945785,2019-01-21T16:01:08.233,user10945785,2019-01-23T22:46:54.027,1,0,0
10946243,2019-01-21T17:42:13.897,oscarnomina,2019-01-21T17:42:13.897,1,0,0
10946530,2019-01-21T18:53:14.237,Med Ben Youssef,2019-08-22T16:22:48.950,1,0,0
10946639,2019-01-21T19:25:50.973,Husain Abugosh,2019-05-03T08:20:06.140,1,0,1
10947789,2019-01-22T02:32:07.290,GANGA Z.Côme,2019-01-22T03:01:25.963,1,0,0
10950001,2019-01-22T12:09:17.157,Arran,2019-08-22T11:09:17.110,6,0,2
10951268,2019-01-22T16:30:30.343,Chris Parr,2019-08-23T09:21:03.937,6,0,0
10953557,2019-01-23T04:04:08.600,Darrell Scott,2019-01-23T04:04:08.600,1,0,0
10953953,2019-01-23T06:09:37.493,Jenifer Joseph,2019-01-23T06:09:37.493,1,0,0
10956819,2019-01-23T16:06:47.463,Leib,2019-08-27T01:19:31.140,8,0,9
10959634,2019-01-24T05:46:05.243,jiansen sun,2019-07-29T06:01:59.487,1,0,0
10962181,2019-01-24T13:53:35.467,Lian Siu,2019-01-27T13:56:25.480,1,0,0
10963362,2019-01-24T17:38:50.430,ea_consultant,2019-03-14T19:59:54.557,3,0,0
10964632,2019-01-24T23:08:32.097,Daniel Conway,2019-01-27T01:30:48.523,1,0,2
10965906,2019-01-25T06:55:18.023,yyuu,2019-08-28T11:12:09.517,1,0,0
10966829,2019-01-25T10:35:14.027,Aniruddah Nayan,2019-02-23T16:36:13.933,1,0,0
10966832,2019-01-25T10:35:36.620,Apurva,2019-01-28T11:04:00.997,1,0,0
10967361,2019-01-25T12:31:23.187,Akshay Anand,2019-08-31T07:15:08.007,1,0,0
10968321,2019-01-25T15:52:58.080,5ocjal,2019-08-27T21:13:23.380,6,0,2
10968654,2019-01-25T17:10:23.670,郑安琪,2019-09-01T04:44:57.963,1,0,3
10970831,2019-01-26T08:24:32.513,satvik Tripathi,2019-04-09T13:30:02.163,1,0,0
10970874,2019-01-26T08:44:57.517,Mohsen Amani,2019-03-18T13:46:05.617,1,0,3
10971846,2019-01-26T15:22:39.627,Migue Garcia,2019-01-29T21:19:02.057,1,0,1
10972270,2019-01-26T17:43:49.860,Vaibhav Ahire,2019-02-23T20:36:29.130,8,0,4
10972413,2019-01-26T18:25:12.353,vinod lal,2019-08-30T06:26:08.453,1,0,0
10972731,2019-01-26T20:17:14.237,J.bp,2019-01-30T11:26:52.213,1,0,0
10973535,2019-01-27T03:42:54.103,Chiru,2019-02-25T11:00:55.937,1,0,0
10975275,2019-01-27T15:05:26.523,Nodir,2019-08-30T06:21:14.110,1,0,1
10976048,2019-01-27T19:13:52.907,user222962,2019-02-24T20:30:04.207,1,0,0
10979894,2019-01-28T15:20:04.680,David May,2019-02-05T18:05:26.730,1,0,2
10984585,2019-01-29T12:31:57.677,Braveheart1971,2019-02-04T10:14:06.210,1,0,0
10985573,2019-01-29T15:48:19.553,Nicolas Mazzoleni,2019-04-24T09:46:45.913,11,0,16
10986136,2019-01-29T17:33:30.923,Kelly,2019-01-29T17:33:30.923,1,0,0
10986207,2019-01-29T17:47:14.383,jenrus,2019-02-12T17:57:53.300,1,0,0
10986311,2019-01-29T18:07:35.853,Lawrence Gamble,2019-01-29T18:07:35.853,1,0,0
10986874,2019-01-29T20:18:42.193,JOSE DAVID RODRIGUEZ,2019-01-31T13:07:19.507,1,0,0
10986937,2019-01-29T20:35:46.050,Scott,2019-02-13T02:08:53.603,1,0,0
10986940,2019-01-29T20:36:10.347,Jaap,2019-07-18T06:59:21.807,1,0,0
10986954,2019-01-29T20:38:45.700,اميرة الليل,2019-01-29T21:09:53.740,1,0,0
10987665,2019-01-30T00:59:20.923,carlos flores,2019-09-01T04:04:31.570,1,0,0
10988187,2019-01-30T04:32:36.897,barasia dwi putra,2019-05-21T23:08:13.623,1,0,0
10988209,2019-01-30T04:41:43.467,GradysDen,2019-04-19T02:32:48.783,1,0,0
10990651,2019-01-30T13:58:52.380,revel777,2019-01-31T14:41:58.570,1,0,0
10990682,2019-01-30T14:04:20.757,Tough times,2019-01-30T15:35:46.730,1,0,0
10991511,2019-01-30T16:27:28.060,Uldis Zigurs,2019-08-05T21:01:20.793,1,0,0
10991918,2019-01-30T17:44:42.170,Ali,2019-01-30T18:03:29.250,1,0,0
10993444,2019-01-31T01:43:37.413,Inkyu Jang,2019-07-25T08:43:03.480,1,0,0
10994102,2019-01-31T06:03:46.603,Siva,2019-06-10T06:44:23.847,11,0,0
10994739,2019-01-31T08:45:22.310,Ganesh Moorthy,2019-02-18T13:35:14.403,1,0,0
10995703,2019-01-31T12:00:57.433,Ayaan Uddin,2019-01-31T12:00:57.433,1,0,0
10997101,2019-01-31T16:51:24.870,Abdullah Nasir,2019-04-28T13:33:09.273,1,0,0
10998675,2019-02-01T00:50:38.183,Will_Joen,2019-07-02T06:38:26.007,1,0,1
10999200,2019-02-01T04:39:35.023,Soumyajoti choudhury,2019-02-01T04:39:35.023,1,0,0
10999779,2019-02-01T07:35:35.300,Vadim Kun,2019-02-09T16:00:08.553,1,0,0
11000594,2019-02-01T10:54:45.467,Siddarth Kalia,2019-08-29T11:54:03.430,1,0,0
11003873,2019-02-02T02:51:48.673,Izmi Permatasari,2019-03-19T08:22:49.653,1,0,0
11003950,2019-02-02T03:35:13.220,尉一博,2019-06-28T12:22:21.663,1,0,0
11004879,2019-02-02T10:19:19.987,avudhanula krishna kautilya,2019-04-16T22:27:07.537,1,0,1
11006430,2019-02-02T19:41:25.040,Rafael Meira,2019-07-18T00:58:57.703,1,0,0
11006918,2019-02-02T23:17:55.133,Isaías Cea,2019-04-10T21:42:44.783,1,0,0
11007066,2019-02-03T00:47:48.493,Eskiel Santana,2019-09-01T04:55:43.820,1,0,0
11007971,2019-02-03T09:27:14.197,gubatuba,2019-07-05T20:08:37.363,1,0,0
11008442,2019-02-03T12:35:46.820,A Wilkinson,2019-08-31T06:35:44.990,8,0,1
11010470,2019-02-04T02:06:26.453,PunkChain,2019-02-04T02:37:19.150,1,0,0
11010865,2019-02-04T05:24:25.393,Wandy Lee,2019-04-09T07:28:13.150,8,0,1
11011823,2019-02-04T10:04:35.857,Jonasz Kitowski,2019-04-25T12:07:11.937,1,0,1
11012606,2019-02-04T13:10:25.897,Sumit simform,2019-02-12T11:34:29.773,1,0,0
11014585,2019-02-04T20:37:51.400,Jonte,2019-02-26T09:13:54.093,1,0,0
11015985,2019-02-05T06:10:37.417,Vinod S Matur,2019-02-26T09:17:02.847,1,0,0
11016003,2019-02-05T06:13:59.333,Patrick Anthony Raco,2019-04-24T16:32:50.293,1,0,1
11016701,2019-02-05T09:26:22.317,Vasyl Dubenchuk,2019-03-27T14:25:47.697,1,0,0
11018381,2019-02-05T15:14:10.370,JP Roberts 3rd,2019-06-19T14:37:40.733,1,0,0
11019697,2019-02-05T20:15:23.147,Pell,2019-02-05T20:15:23.147,1,0,0
11020295,2019-02-05T23:27:23.710,Ian Simms,2019-02-09T23:27:14.527,1,0,2
11021554,2019-02-06T07:30:41.150,Akash RK,2019-02-13T06:32:59.130,1,0,0
11025030,2019-02-06T19:52:35.553,Supawildcon1,2019-02-10T20:30:09.680,1,0,0
11026413,2019-02-07T04:44:53.593,vishal kumar,2019-02-07T04:44:53.593,1,0,0
11028048,2019-02-07T11:26:25.113,Carlos,2019-08-13T06:47:25.720,5,0,1
11030080,2019-02-07T18:17:35.747,Abisoye,2019-02-10T18:43:18.187,1,0,0
11032284,2019-02-08T07:05:56.420,Nisarg Hande,2019-02-08T07:20:56.740,1,0,0
11033561,2019-02-08T12:21:53.083,josephcsharp48,2019-02-12T18:30:57.220,1,0,1
11036483,2019-02-09T03:13:12.753,Tonya Hudson,2019-02-09T03:13:12.753,1,0,0
11036620,2019-02-09T04:36:31.240,Perat Damrongsiri,2019-04-09T05:46:36.590,1,0,0
11036976,2019-02-09T07:41:32.403,Morattu,2019-02-13T02:35:47.417,1,0,0
11037604,2019-02-09T11:44:09.330,Jaap,2019-04-18T06:27:46.510,1,0,4
11039790,2019-02-10T02:42:44.473,Aleksandar Gjorgjievski,2019-08-11T20:29:56.967,1,0,1
11040094,2019-02-10T05:38:04.440,arya,2019-02-10T21:35:25.403,1,0,0
11040387,2019-02-10T08:12:14.600,Unlucky_Spoon,2019-02-15T07:55:54.420,1,0,1
11041794,2019-02-10T17:02:53.400,Ahmed Nabeeh,2019-07-30T23:23:09.543,1,0,0
11042869,2019-02-11T00:21:01.133,Nour A. Sayed,2019-08-03T02:26:32.487,1,0,0
11043349,2019-02-11T04:24:29.470,Kumar,2019-03-13T10:43:57.997,1,0,0
11043784,2019-02-11T06:48:15.640,Andrew Brown,2019-06-05T13:28:01.510,1,0,0
11044234,2019-02-11T08:46:44.927,Yasen Asenov,2019-08-27T06:54:09.157,1,0,1
11047612,2019-02-11T21:20:27.537,Crak Rodrigue,2019-02-11T21:20:27.537,1,0,0
11048978,2019-02-12T05:43:34.027,Srinath Sureshkumar,2019-08-27T06:53:17.253,46,10,4
11049818,2019-02-12T09:17:24.567,Fauji Nurdin ST. Mudo,2019-02-12T09:17:24.567,1,0,0
11050009,2019-02-12T09:56:18.003,bumbλc,2019-08-08T16:43:02.320,1,0,0
11050664,2019-02-12T12:12:55.197,Jose Lopez,2019-06-17T13:28:55.647,1,0,1
11054949,2019-02-13T07:15:09.860,buthaina,2019-04-24T07:33:05.013,1,0,1
11055204,2019-02-13T08:16:05.697,Saar Technosoft,2019-05-01T23:46:01.453,1,0,0
11057902,2019-02-13T17:13:27.357,Vlad,2019-08-28T10:05:16.353,1,0,0
11058493,2019-02-13T19:34:20.557,Maz,2019-08-29T20:07:32.290,1,0,0
11059107,2019-02-13T22:28:15.127,Progdogg,2019-02-21T23:07:13.367,1,0,0
11059677,2019-02-14T02:13:59.397,GAURAV GANGWAR,2019-03-30T14:37:10.680,1,0,0
11061230,2019-02-14T09:44:30.603,송병두,2019-04-11T09:18:27.260,1,0,0
11061740,2019-02-14T11:24:11.080,Nico12324,2019-08-28T10:53:48.077,11,0,0
11062798,2019-02-14T15:14:45.733,dwarner,2019-02-25T19:08:23.920,1,0,0
11062968,2019-02-14T15:47:03.340,MY FAVOURITES,2019-03-15T17:45:41.347,1,0,0
11065765,2019-02-15T06:37:05.397,Mike Farad,2019-06-13T22:03:36.477,1,0,0
11069771,2019-02-16T00:46:53.417,Hadasa  Huang,2019-02-17T00:33:33.603,1,0,1
11070233,2019-02-16T04:58:16.313,Bruno C. Moraes,2019-03-18T07:19:35.080,1,0,0
11070690,2019-02-16T08:42:40.487,tobias zhuang,2019-03-05T20:36:41.893,1,0,0
11070742,2019-02-16T09:01:38.850,jashan goyal,2019-06-11T10:29:18.863,1,0,0
11071115,2019-02-16T11:24:31.133,Saurav Kalita,2019-04-25T11:03:48.473,1,0,0
11071274,2019-02-16T12:30:25.267,Conor Collins,2019-05-07T18:53:31.037,1,0,1
11071424,2019-02-16T13:20:36.833,Mohammad Fahad Rao,2019-07-30T11:26:04.260,1,0,0
11071892,2019-02-16T15:56:38.450,N.Raheem,2019-02-16T16:12:54.590,1,0,0
11072191,2019-02-16T17:28:01.553,Michael C,2019-02-16T17:28:01.553,1,0,0
11073515,2019-02-17T04:25:35.523,เอกโชค ฌานปัญญาชน,2019-02-17T04:25:35.523,1,0,1
11074173,2019-02-17T09:38:37.990,Eloike David,2019-03-29T07:11:00.877,6,0,1
11074183,2019-02-17T09:43:55.533,Paly24,2019-06-18T11:27:53.790,1,0,0
